time,Cache:adminBytes,Cache:avgBatchCACHEMODE,Cache:avgBatchCRITICAL,Cache:avgBatchDAEMON,Cache:avgBatchEVICTORTHREAD,Cache:avgBatchMANUAL,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINsEvictedCACHEMODE,Cache:nBINsEvictedCRITICAL,Cache:nBINsEvictedDAEMON,Cache:nBINsEvictedEVICTORTHREAD,Cache:nBINsEvictedMANUAL,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsStripped,Cache:nBatchesCACHEMODE,Cache:nBatchesCRITICAL,Cache:nBatchesDAEMON,Cache:nBatchesEVICTORTHREAD,Cache:nBatchesMANUAL,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictPasses,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesScanned,Cache:nNodesSelected,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsEvictedCACHEMODE,Cache:nUpperINsEvictedCRITICAL,Cache:nUpperINsEvictedDAEMON,Cache:nUpperINsEvictedEVICTORTHREAD,Cache:nUpperINsEvictedMANUAL,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:requiredEvictBytes,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:Copy.count,Jvm:Copy.time,Jvm:MarkSweepCompact.count,Jvm:MarkSweepCompact.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2013-10-28T12:33:16Z,5004,0,0,0,0,0,3790476,32360,638064,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,199,105,0,290,3,277,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382943974606,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306622224,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-28T12:34:16Z,5004,0,0,0,0,0,3790476,32360,638064,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,199,105,0,290,3,277,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382943974606,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306622224,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-28T12:35:16Z,5004,0,0,0,0,0,3790476,32360,638064,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,199,105,0,290,3,277,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382943974606,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306622224,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-28T12:36:16Z,5004,0,0,0,0,0,3790476,32360,638064,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,199,105,0,290,3,277,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382943974606,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306622224,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-28T12:37:16Z,5004,0,0,0,0,0,3790476,32360,638064,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,199,105,0,290,3,277,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382943974606,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306622224,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-28T12:38:16Z,5004,0,0,0,0,0,3790476,32360,638064,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,199,105,0,290,3,277,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382943974606,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307206136,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-28T12:39:16Z,5004,0,0,0,0,0,3790476,32360,638064,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,199,105,0,290,3,277,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382943974606,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307206136,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-28T12:40:16Z,5004,0,0,0,0,0,3790476,32360,638064,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,199,105,0,290,3,277,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382943974606,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307206136,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-28T12:41:16Z,5004,0,0,0,0,0,3790476,32360,638064,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,199,105,0,290,3,277,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382943974606,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307206136,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-28T12:42:16Z,5004,0,0,0,0,0,3790476,32360,638064,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,199,105,0,290,3,277,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382943974606,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307206136,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-28T12:43:16Z,5004,0,0,0,0,0,3790476,32360,638064,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,199,105,0,290,3,277,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382943974606,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307790048,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-28T12:44:16Z,5004,0,0,0,0,0,3790476,32360,638064,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,199,105,0,290,3,277,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382943974606,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307790048,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-28T12:45:16Z,5004,0,0,0,0,0,3790476,32360,638064,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,199,105,0,290,3,277,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382943974606,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307790048,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-28T12:46:16Z,5004,0,0,0,0,0,3790476,32360,638064,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,199,105,0,290,3,277,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382943974606,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307790048,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-28T12:47:16Z,5004,0,0,0,0,0,3790476,32360,638064,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,199,105,0,290,3,277,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382943974606,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307790048,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-28T12:48:16Z,5004,0,0,0,0,0,3790476,32360,638064,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,199,105,0,290,3,277,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382943974606,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308373960,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-28T12:49:16Z,5004,0,0,0,0,0,3790476,32360,638064,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,199,105,0,290,3,277,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382943974606,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308373960,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-28T12:50:16Z,5004,0,0,0,0,0,3790476,32360,638064,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,199,105,0,290,3,277,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382943974606,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308373960,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-28T12:51:16Z,5004,0,0,0,0,0,3790476,32360,638064,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,199,105,0,290,3,277,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382943974606,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308373960,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-28T12:52:16Z,5004,0,0,0,0,0,3790476,32360,638064,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,199,105,0,290,3,277,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382943974606,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308373960,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-28T12:53:16Z,5004,0,0,0,0,0,3790476,32360,638064,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,199,105,0,290,3,277,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382943974606,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308957872,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-28T12:54:16Z,5004,0,0,0,0,0,3790476,32360,638064,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,199,105,0,290,3,277,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382943974606,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308957872,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-28T12:55:16Z,5004,0,0,0,0,0,3790476,32360,638064,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,199,105,0,290,3,277,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382943974606,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308957872,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-28T12:56:16Z,5004,0,0,0,0,0,3790476,32360,638064,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,199,105,0,290,3,277,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382943974606,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308957872,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-28T12:57:16Z,5004,0,0,0,0,0,3790476,32360,638064,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,199,105,0,290,3,277,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382943974606,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308957872,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-28T12:58:16Z,5004,0,0,0,0,0,3790476,32360,638064,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,199,105,0,290,3,277,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382943974606,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309541784,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-28T12:59:16Z,5004,0,0,0,0,0,3790476,32360,638064,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,199,105,0,290,3,277,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382943974606,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309541784,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-28T13:00:16Z,5004,0,0,0,0,0,3790476,32360,638064,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,199,105,0,290,3,277,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382943974606,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309541784,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-28T13:01:16Z,5004,0,0,0,0,0,3790476,32360,638064,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,199,105,0,290,3,277,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382943974606,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309541784,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-28T13:02:16Z,5004,0,0,0,0,0,3790476,32360,638064,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,199,105,0,290,3,277,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382943974606,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309541784,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
